timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min,keller_p1_bar,keller_tob1_degC
2026-05-29T16:25:33.835,0.869067352142994,2.673030831935833e-06,0.010665,0.9255416989326477,22.886962890625
2026-05-29T16:25:53.851,0.870315367786334,2.6332750539562717e-06,0.010735,0.9253734946250916,22.900390625
2026-05-29T16:26:13.856,0.8698902269973675,2.6530784775789417e-06,0.010615,0.9252759218215942,22.918701171875
2026-05-29T16:26:33.862,0.8693537283632025,2.6332750539562717e-06,0.0104,0.9251278638839722,22.932373046875
2026-05-29T16:26:53.867,0.8691614004785762,2.673030831935833e-06,0.010295,0.9250268936157227,22.945556640625
2026-05-29T16:27:13.872,0.8690290788939534,2.6332750539562717e-06,0.010835000000000001,0.9248452186584473,22.959228515625
2026-05-29T16:27:33.881,0.8682189938439073,2.673030831935833e-06,0.01025,0.9246534109115601,22.977294921875
2026-05-29T16:27:53.886,0.8685697999054658,2.6332750539562717e-06,0.01024,0.924505352973938,22.990966796875
2026-05-29T16:28:13.891,0.8690460037478005,2.6530784775789417e-06,0.009895,0.9243404865264893,23.004638671875
2026-05-29T16:28:33.895,0.868703756277108,2.6530784775789417e-06,0.009859999999999999,0.9242631196975708,23.0185546875
2026-05-29T16:28:53.901,0.86896907259395,2.6530784775789417e-06,0.010405000000000001,0.9240948557853699,23.031982421875
2026-05-29T16:29:13.907,0.8685697999054658,2.6332750539562717e-06,0.01012,0.9239838123321533,23.04541015625
2026-05-29T16:29:33.911,0.8685651840362348,2.673030831935833e-06,0.010069999999999999,0.9238189458847046,23.063720703125
2026-05-29T16:29:53.915,0.8673833291852061,2.6530784775789417e-06,0.010135,0.9237011671066284,23.072509765625
2026-05-29T16:30:13.918,0.8675458462477155,2.6530784775789417e-06,0.01026,0.9234824776649475,23.091064453125
2026-05-29T16:30:33.922,0.8668726986515233,2.6530784775789417e-06,0.010525,0.9233916401863098,23.104248046875
2026-05-29T16:30:53.929,0.8661585852159059,2.673030831935833e-06,0.009600000000000001,0.9232368469238281,23.117919921875
2026-05-29T16:31:13.933,0.8656610329783777,2.6530784775789417e-06,0.009915,0.9230551719665527,23.1318359375
2026-05-29T16:31:33.937,0.8648190214994839,2.6332750539562717e-06,0.00961,0.9228970408439636,23.14501953125
2026-05-29T16:31:53.940,0.8655648690360646,2.6530784775789417e-06,0.010365000000000001,0.9227691888809204,23.1591796875
2026-05-29T16:32:13.944,0.864895567997565,2.6530784775789417e-06,0.009470000000000001,0.922648012638092,23.17236328125
2026-05-29T16:32:33.953,0.8645070656706199,2.6530784775789417e-06,0.00953,0.9225471019744873,23.186279296875
2026-05-29T16:32:53.957,0.8639004635225086,2.6332750539562717e-06,0.0095,0.9222947359085083,23.199462890625
2026-05-29T16:33:13.960,0.8635454262474885,2.6332750539562717e-06,0.009485,0.9221803545951843,23.21337890625
2026-05-29T16:33:33.966,0.8640535565186711,2.673030831935833e-06,0.009505,0.9220221638679504,23.22705078125
2026-05-29T16:33:53.969,0.8639108492282784,2.6530784775789417e-06,0.01002,0.9218572974205017,23.240478515625
2026-05-29T16:34:14.034,0.8636899606527851,2.6530784775789417e-06,0.00962,0.9216789603233337,23.24951171875
2026-05-29T16:34:34.040,0.8632306816642975,2.6530784775789417e-06,0.00915,0.9215746521949768,23.26318359375
2026-05-29T16:34:54.044,0.8633530983628621,2.6530784775789417e-06,0.009729999999999999,0.9214367270469666,23.27685546875
2026-05-29T16:35:14.047,0.8629107442282218,2.6530784775789417e-06,0.009015,0.921315610408783,23.290283203125
2026-05-29T16:35:34.051,0.8636134141547039,2.61361944940133e-06,0.008995,0.9212247729301453,23.29931640625
2026-05-29T16:35:54.059,0.8632377016320865,2.673030831935833e-06,0.008990000000000001,0.9209656715393066,23.3173828125
2026-05-29T16:36:14.062,0.8636899606527851,2.6530784775789417e-06,0.00958,0.920894980430603,23.322021484375
2026-05-29T16:36:34.066,0.8635069606705633,2.6332750539562717e-06,0.008945,0.9207906723022461,23.339599609375
2026-05-29T16:36:54.069,0.8634029112849804,2.6530784775789417e-06,0.00955,0.920632541179657,23.34912109375
2026-05-29T16:37:14.073,0.8631607704782358,2.6332750539562717e-06,0.00913,0.9204643368721008,23.3671875
2026-05-29T16:37:34.083,0.8629819055455334,2.6530784775789417e-06,0.009565,0.9203061461448669,23.37646484375
2026-05-29T16:37:54.087,0.8630069081705348,2.6332750539562717e-06,0.009475,0.9201244711875916,23.39013671875
2026-05-29T16:38:14.093,0.8625226265570458,2.61361944940133e-06,0.009555,0.9199528694152832,23.4033203125
2026-05-29T16:38:34.096,0.8626414851897449,2.6332750539562717e-06,0.00894,0.9198620319366455,23.416748046875
2026-05-29T16:38:54.101,0.8626948561777287,2.6530784775789417e-06,0.009025,0.9197240471839905,23.4306640625
2026-05-29T16:39:14.112,0.8620068031704781,2.6530784775789417e-06,0.009155,0.9195894598960876,23.439697265625
2026-05-29T16:39:34.116,0.862292987062802,2.6530784775789417e-06,0.009644999999999999,0.9193572998046875,23.448486328125
2026-05-29T16:39:54.120,0.8622952949974176,2.6332750539562717e-06,0.009295000000000001,0.9192361831665039,23.466796875
2026-05-29T16:40:14.124,0.8618337080743145,2.6332750539562717e-06,0.00912,0.9191218018531799,23.470947265625
2026-05-29T16:40:34.128,0.8618337080743145,2.61361944940133e-06,0.00885,0.9189199209213257,23.4892578125
2026-05-29T16:40:54.137,0.8621029671127913,2.61361944940133e-06,0.008995,0.9187381863594055,23.498291015625
2026-05-29T16:41:14.143,0.8619485278214364,2.6332750539562717e-06,0.008459999999999999,0.9186675548553467,23.511962890625
2026-05-29T16:41:34.148,0.8621798982666418,2.6332750539562717e-06,0.009760000000000001,0.9184454679489136,23.52099609375
2026-05-29T16:41:54.154,0.8613935657103472,2.6530784775789417e-06,0.008924999999999999,0.9183445572853088,23.534423828125
2026-05-29T16:42:14.159,0.860872068651183,2.6332750539562717e-06,0.008615000000000001,0.918220043182373,23.543701171875
2026-05-29T16:42:34.169,0.8600731386184454,2.6332750539562717e-06,0.008565,0.9180013537406921,23.55712890625
2026-05-29T16:42:54.175,0.8584487373048917,2.6332750539562717e-06,0.00835,0.9178633689880371,23.566162109375
