timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min,keller_p1_bar,keller_tob1_degC,,Residual
2026-05-29T15:01:23.442,1.60171908,7.86E-06,0.03622,1.670804143,21.14160156,,-0.009711499
2026-05-29T15:01:43.446,1.601680615,7.80E-06,0.035655,1.670427322,21.15087891,,-0.010049931
2026-05-29T15:02:03.451,1.600832737,7.80E-06,0.03501,1.670040369,21.16381836,,-0.009590703
2026-05-29T15:02:23.460,1.599988129,7.75E-06,0.034595,1.669562578,21.17822266,,-0.009225575
2026-05-29T15:02:43.465,1.599161119,7.80E-06,0.0354,1.669152021,21.19189453,,-0.008810776
2026-05-29T15:03:03.469,1.598344976,7.75E-06,0.03536,1.668707967,21.20092773,,-0.008440319
2026-05-29T15:03:23.473,1.598084083,7.80E-06,0.03448,1.668193102,21.2097168,,-0.008694813
2026-05-29T15:03:43.477,1.598237946,7.75E-06,0.034405,1.667812943,21.22363281,,-0.009228526
2026-05-29T15:04:03.485,1.597334004,7.75E-06,0.034565,1.66742599,21.23754883,,-0.008713346
2026-05-29T15:04:23.490,1.597598648,7.86E-06,0.035725,1.666880846,21.25097656,,-0.009522604
2026-05-29T15:04:43.494,1.597007047,7.75E-06,0.035485,1.666463614,21.26049805,,-0.009349419
2026-05-29T15:05:03.499,1.59639304,7.75E-06,0.03539,1.666069984,21.27880859,,-0.00913027
2026-05-29T15:05:23.503,1.596103106,7.75E-06,0.03474,1.665514827,21.29248047,,-0.009396073
2026-05-29T15:05:43.513,1.596218503,7.80E-06,0.03837,1.664811492,21.30615234,,-0.010214574
2026-05-29T15:06:03.517,1.59350341,7.75E-06,0.037625,1.664242864,21.31518555,,-0.00807354
2026-05-29T15:06:23.521,1.591121814,7.75E-06,0.038885,1.663506031,21.32470703,,-0.006433539
2026-05-29T15:06:43.526,1.590564063,7.86E-06,0.03917,1.662742257,21.33349609,,-0.006640678
2026-05-29T15:07:03.530,1.591283562,7.75E-06,0.03829,1.662028909,21.3425293,,-0.008072086
2026-05-29T15:07:23.539,1.590967951,7.80E-06,0.038985,1.661265135,21.34277344,,-0.008520881
2026-05-29T15:07:43.544,1.59102565,7.80E-06,0.037955,1.660450816,21.34228516,,-0.009392782
2026-05-29T15:08:03.548,1.590173637,7.86E-06,0.040045,1.659693837,21.34692383,,-0.009299453
2026-05-29T15:08:23.553,1.589467794,7.80E-06,0.0393,1.658899665,21.34692383,,-0.009389194
2026-05-29T15:08:43.557,1.58937163,7.86E-06,0.04023,1.658186436,21.34643555,,-0.010006451
2026-05-29T15:09:03.563,1.587217558,7.75E-06,0.041635,1.65755713,21.34667969,,-0.008485993
2026-05-29T15:09:23.567,1.586097536,7.75E-06,0.04124,1.656978488,21.35131836,,-0.007946853
2026-05-29T15:09:43.571,1.585198115,7.69E-06,0.0385,1.656312227,21.35546875,,-0.007715491
2026-05-29T15:10:03.576,1.585332744,7.69E-06,0.03704,1.655824304,21.36450195,,-0.008337775
2026-05-29T15:10:23.580,1.583590638,7.75E-06,0.03683,1.655309558,21.36938477,,-0.007113899
2026-05-29T15:10:43.588,1.584255708,7.69E-06,0.03949,1.654438019,21.3737793,,-0.008649178
2026-05-29T15:11:03.592,1.584524967,7.75E-06,0.039275,1.653859377,21.3828125,,-0.009496541
2026-05-29T15:11:23.596,1.584911066,7.75E-06,0.03974,1.653024912,21.37841797,,-0.010716332
2026-05-29T15:11:43.602,1.584448036,7.75E-06,0.03784,1.652234197,21.37817383,,-0.011044943
2026-05-29T15:12:03.609,1.583313302,7.69E-06,0.039245,1.65160501,21.37792969,,-0.010541665
