timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min,keller_p1_bar,keller_tob1_degC
2026-05-29T15:13:38.615,0.9119525276930216,2.8594915177093053e-06,0.0,0.957092821598053,21.37890625
2026-05-29T15:13:58.619,0.9123967089425661,2.8594915177093053e-06,0.00198,0.9571702480316162,21.37890625
2026-05-29T15:14:18.623,0.9132044860579965,2.8809961918167632e-06,0.013264999999999999,0.9575100541114807,21.383544921875
2026-05-29T15:14:38.628,0.9128519490454765,2.8594915177093053e-06,0.010865,0.9573721289634705,21.383544921875
2026-05-29T15:14:58.632,0.9113004400001962,2.8381473613455934e-06,0.016239999999999997,0.9571870565414429,21.3837890625
2026-05-29T15:15:18.641,0.9107426891347798,2.8594915177093053e-06,0.02066,0.9567866325378418,21.378662109375
2026-05-29T15:15:38.647,0.9117611614478185,2.8594915177093053e-06,0.018260000000000002,0.9564400911331177,21.374755859375
2026-05-29T15:15:58.651,0.9113389055771214,2.8809961918167632e-06,0.0189,0.956106960773468,21.3603515625
2026-05-29T15:16:18.656,0.9093882200072991,2.8809961918167632e-06,0.01901,0.9557166695594788,21.3515625
2026-05-29T15:16:38.661,0.9097041185577978,2.8594915177093053e-06,0.019325000000000002,0.9555013179779053,21.337646484375
2026-05-29T15:16:58.671,0.909492557884709,2.8381473613455934e-06,0.01648,0.955413818359375,21.332763671875
2026-05-29T15:17:18.676,0.9090628973904538,2.8594915177093053e-06,0.016105,0.9553061723709106,21.3330078125
2026-05-29T15:17:38.680,0.9081654954807875,2.8594915177093053e-06,0.0161,0.9550807476043701,21.337890625
2026-05-29T15:17:58.684,0.9080693315384744,2.8381473613455934e-06,0.016025,0.9548620581626892,21.33251953125
2026-05-29T15:18:18.687,0.9071461576922681,2.8594915177093053e-06,0.016515,0.9546971321105957,21.32373046875
2026-05-29T15:18:38.696,0.906536862953772,2.8594915177093053e-06,0.016145,0.9544448256492615,21.323974609375
2026-05-29T15:18:58.701,0.9072423216345813,2.8594915177093053e-06,0.017055,0.9542664885520935,21.314453125
2026-05-29T15:19:18.705,0.9072449180610236,2.8809961918167632e-06,0.01717,0.954041063785553,21.305419921875
2026-05-29T15:19:38.710,0.9074731150961328,2.9026625908342692e-06,0.017115,0.9539165496826172,21.300537109375
2026-05-29T15:19:58.715,0.9067422691345528,2.8381473613455934e-06,0.017349999999999997,0.9537314772605896,21.2958984375
2026-05-29T15:20:18.723,0.9069387320686986,2.8809961918167632e-06,0.016315,0.9535901546478271,21.296142578125
2026-05-29T15:20:38.727,0.9078577708653853,2.8381473613455934e-06,0.01644,0.9534993171691895,21.296142578125
2026-05-29T15:20:58.732,0.9074154167307448,2.8381473613455934e-06,0.01615,0.9533950090408325,21.295654296875
2026-05-29T15:21:18.738,0.9066461051922398,2.8809961918167632e-06,0.01552,0.9533344507217407,21.300537109375
2026-05-29T15:21:38.742,0.9060775839652844,2.8594915177093053e-06,0.016055,0.9532334804534912,21.300537109375
2026-05-29T15:21:58.750,0.9068576658653286,2.8169625245700166e-06,0.01573,0.9531830549240112,21.309814453125
2026-05-29T15:22:18.754,0.9068192002884032,2.8169625245700166e-06,0.015195,0.9531964659690857,21.314453125
2026-05-29T15:22:38.758,0.9067856390725361,2.8169625245700166e-06,0.015095,0.9530820846557617,21.3232421875
2026-05-29T15:22:58.762,0.9069730625961044,2.8169625245700166e-06,0.0149,0.9530080556869507,21.332763671875
2026-05-29T15:23:18.766,0.9064985897047313,2.795935818170375e-06,0.015434999999999999,0.9529777765274048,21.342041015625
2026-05-29T15:23:38.775,0.9067422691345528,2.8169625245700166e-06,0.01497,0.9529037475585938,21.35546875
2026-05-29T15:23:58.779,0.9065114756730013,2.8169625245700166e-06,0.015220000000000001,0.9528263807296753,21.360107421875
2026-05-29T15:24:18.783,0.9063454967085689,2.8169625245700166e-06,0.014365,0.9527422189712524,21.369384765625
2026-05-29T15:24:38.790,0.9064537773076135,2.8594915177093053e-06,0.015045,0.9526042938232422,21.37841796875
2026-05-29T15:24:58.795,0.9067422691345528,2.8594915177093053e-06,0.01626,0.9524663090705872,21.387939453125
2026-05-29T15:25:18.803,0.9066899559499345,2.8594915177093053e-06,0.015965,0.9521029591560364,21.396728515625
2026-05-29T15:25:38.807,0.9048574558652152,2.8594915177093053e-06,0.01592,0.9518943428993225,21.4013671875
2026-05-29T15:25:58.812,0.9047228263459767,2.8381473613455934e-06,0.01648,0.951742947101593,21.4013671875
2026-05-29T15:26:18.816,0.9055608951032359,2.8594915177093053e-06,0.016819999999999998,0.9514703750610352,21.401611328125
2026-05-29T15:26:38.820,0.9053190427883182,2.8381473613455934e-06,0.016635,0.9512348175048828,21.401123046875
2026-05-29T15:26:58.829,0.9051074821152294,2.8594915177093053e-06,0.017205,0.9510733485221863,21.406005859375
2026-05-29T15:27:18.833,0.9041639215132526,2.8381473613455934e-06,0.016974999999999997,0.9508748054504395,21.4013671875
2026-05-29T15:27:38.836,0.9034342295189807,2.8594915177093053e-06,0.016835,0.9507772326469421,21.40576171875
2026-05-29T15:27:58.841,0.9040108285170902,2.8594915177093053e-06,0.01556,0.9507066011428833,21.410400390625
2026-05-29T15:28:18.847,0.9028764786535644,2.8381473613455934e-06,0.015765,0.9505854249000549,21.41943359375
2026-05-29T15:28:38.855,0.9017225113458066,2.8169625245700166e-06,0.01616,0.9503633975982666,21.424072265625
