timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min
2026-04-30T08:29:18.960,2.205900135132135,2.4190353843748305e-05,1.572855
2026-04-30T08:29:38.965,4.279777569445335,5.474118901842345e-05,2.09831
2026-04-30T08:29:58.969,4.400816191634908,5.515286760631413e-05,0.282315
2026-04-30T08:30:18.973,4.394328194989339,5.515286760631413e-05,0.201795
2026-04-30T08:30:38.978,4.387516221633343,5.515286760631413e-05,0.19496
2026-04-30T08:30:58.986,4.379268903551972,5.474118901842345e-05,0.1919799999999999
2026-04-30T08:31:18.990,4.3728766863078805,5.5567642204042615e-05,0.185635
2026-04-30T08:31:38.995,4.363709559014514,5.515286760631413e-05,0.187765
2026-04-30T08:31:59.000,4.357777871442796,5.515286760631413e-05,0.1839299999999999
2026-04-30T08:32:19.005,4.352150639277786,5.392702760623432e-05,0.18244
2026-04-30T08:32:39.012,4.344458764793746,5.392702760623432e-05,0.18378
2026-04-30T08:32:59.016,4.338591507140695,5.352449907893176e-05,0.17924
2026-04-30T08:33:19.020,4.334258931684633,5.352449907893176e-05,0.17919
2026-04-30T08:33:39.025,4.3264363702461655,5.352449907893176e-05,0.18155
2026-04-30T08:33:59.029,4.3201169491937605,5.3124975152893e-05,0.177715
2026-04-30T08:34:19.038,4.313550386513042,5.3124975152893e-05,0.180555
2026-04-30T08:34:39.043,4.304818690072986,5.272843340081604e-05,0.17687
2026-04-30T08:34:59.047,4.29956418979566,5.233485156280374e-05,0.17537
2026-04-30T08:35:19.052,4.293471331263222,5.233485156280374e-05,0.17607
2026-04-30T08:35:39.056,4.287603785117995,5.233485156280374e-05,0.176645
2026-04-30T08:35:59.063,4.281585453730279,5.155647941891893e-05,0.17601
2026-04-30T08:36:19.067,4.275318057433095,5.194420754511396e-05,0.17524
2026-04-30T08:36:39.072,4.270161163674345,5.155647941891893e-05,0.17542
2026-04-30T08:36:59.076,4.265577503863605,5.117164541907498e-05,0.17378
2026-04-30T08:37:19.080,4.259987006368642,5.117164541907498e-05,0.170205
2026-04-30T08:37:39.088,4.253521415948518,5.155647941891893e-05,0.173285
2026-04-30T08:37:59.092,4.248293456951121,5.078968394290032e-05,0.171725
