timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min
2026-04-27T09:27:56.696,3.750975504629314,3.144327162016258e-05,0.16268
2026-04-27T09:28:16.701,3.7453816427197775,3.144327162016258e-05,0.154725
2026-04-27T09:28:36.705,3.741993997823447,3.144327162016258e-05,0.141905
2026-04-27T09:28:56.710,3.731841682710933,3.0975618306722514e-05,0.13267500000000002
2026-04-27T09:29:16.715,3.7280500198202207,3.0514920364345987e-05,0.13827
2026-04-27T09:29:36.725,3.723535656823154,3.0514920364345987e-05,0.142295
2026-04-27T09:29:56.730,3.7200874234503134,3.0514920364345987e-05,0.13384000000000001
2026-04-27T09:30:16.735,3.714148709758199,3.0514920364345987e-05,0.139525
2026-04-27T09:30:36.740,3.7086152466898783,3.074440641589971e-05,0.13327
2026-04-27T09:30:56.744,3.706032319164662,3.074440641589971e-05,0.13013
2026-04-27T09:31:16.768,3.703162188986316,3.0287147269846864e-05,0.12808
2026-04-27T09:31:36.753,3.6980107462182454,3.074440641589971e-05,0.128105
2026-04-27T09:31:56.738,3.695161855192855,3.0061074346344628e-05,0.126895
2026-04-27T09:32:16.722,3.6918096720965474,3.0287147269846864e-05,0.127075
2026-04-27T09:32:36.706,3.6883691189531236,3.0287147269846864e-05,0.12628
2026-04-27T09:32:56.698,3.685646525033698,3.0514920364345987e-05,0.12725999999999998
2026-04-27T09:33:16.683,3.6846519827330484,3.0514920364345987e-05,0.128085
2026-04-27T09:33:36.669,3.6789334356175485,3.0514920364345987e-05,0.127035
2026-04-27T09:33:56.654,3.6745383532205596,3.0287147269846864e-05,0.127475
2026-04-27T09:34:16.638,3.6721255285542775,3.0287147269846864e-05,0.127135
2026-04-27T09:34:36.627,3.6678397709044193,3.074440641589971e-05,0.12762
2026-04-27T09:34:56.611,3.6642171678785234,3.0287147269846864e-05,0.12802
2026-04-27T09:35:16.596,3.6595527085460646,3.0287147269846864e-05,0.12718000000000002
2026-04-27T09:35:36.581,3.658594291768968,3.0514920364345987e-05,0.128105
2026-04-27T09:35:56.566,3.6532947438360948,3.0514920364345987e-05,0.12838
2026-04-27T09:36:16.560,3.6518015555292367,3.0514920364345987e-05,0.127465
2026-04-27T09:36:36.564,3.6452352438308298,3.0514920364345987e-05,0.12762
2026-04-27T09:36:56.569,3.644744657324627,3.0514920364345987e-05,0.127765
2026-04-27T09:37:16.573,3.639641002650705,3.0514920364345987e-05,0.126895
2026-04-27T09:37:36.577,3.635725413095206,3.0514920364345987e-05,0.127445
2026-04-27T09:37:56.585,3.6307281438213534,3.0287147269846864e-05,0.12699500000000002
2026-04-27T09:38:16.588,3.626894855983555,3.0514920364345987e-05,0.125895
2026-04-27T09:38:36.592,3.6242236532288694,3.0514920364345987e-05,0.12695
2026-04-27T09:38:56.597,3.6197247455082833,3.0287147269846864e-05,0.1273
2026-04-27T09:39:16.601,3.618363922636806,3.0061074346344628e-05,0.12601
2026-04-27T09:39:36.611,3.6132339086569845,3.0061074346344628e-05,0.12469
2026-04-27T09:39:56.615,3.6110819273379318,3.0287147269846864e-05,0.12560500000000002
2026-04-27T09:40:16.628,3.606912890211679,3.0514920364345987e-05,0.12577
2026-04-27T09:40:36.632,3.6020363238026114,3.0287147269846864e-05,0.12643500000000002
2026-04-27T09:40:56.636,3.599271061941981,2.9836688903220968e-05,0.126425
2026-04-27T09:41:16.645,3.594394021444678,3.0287147269846864e-05,0.12534
2026-04-27T09:41:36.650,3.58955367537681,3.0514920364345987e-05,0.12479
2026-04-27T09:41:56.654,3.58472262143836,2.9836688903220968e-05,0.1248
2026-04-27T09:42:16.659,3.583043969813734,3.0287147269846864e-05,0.12445500000000001
2026-04-27T09:42:36.663,3.578976672022842,3.0061074346344628e-05,0.126185
2026-04-27T09:42:56.670,3.576949375909753,2.9613978344584324e-05,0.1248
2026-04-27T09:43:16.674,3.5700827767229146,3.0061074346344628e-05,0.123665
2026-04-27T09:43:36.679,3.565024350066669,2.9836688903220968e-05,0.12340999999999999
2026-04-27T09:43:56.683,3.5619663861293778,3.0287147269846864e-05,0.12279
2026-04-27T09:44:16.687,3.559140820245179,3.0287147269846864e-05,0.12334
2026-04-27T09:44:36.700,3.5556466003134846,3.0061074346344628e-05,0.12155
2026-04-27T09:44:56.704,3.5508350788103415,2.9836688903220968e-05,0.12218500000000002
2026-04-27T09:45:16.708,3.547686848472991,3.0061074346344628e-05,0.12273
2026-04-27T09:45:36.713,3.544045850823554,3.0061074346344628e-05,0.12276000000000001
2026-04-27T09:45:56.716,3.542589451763779,3.0061074346344628e-05,0.12308999999999999
2026-04-27T09:46:16.726,3.5369914178777693,2.9836688903220968e-05,0.12290000000000001
2026-04-27T09:46:36.730,3.533117358451709,2.9392930168562958e-05,0.12142
2026-04-27T09:46:56.734,3.5301645472850742,2.9613978344584324e-05,0.12156
2026-04-27T09:47:16.738,3.5261925412295385,2.9613978344584324e-05,0.120815
2026-04-27T09:47:36.742,3.523489384927773,2.9613978344584324e-05,0.120245
2026-04-27T09:47:56.749,3.518777137501165,2.9613978344584324e-05,0.12117
2026-04-27T09:48:16.753,3.515903973158112,2.9836688903220968e-05,0.11957999999999999
2026-04-27T09:48:36.759,3.5104937730310484,2.9173531966602892e-05,0.119725
2026-04-27T09:48:56.765,3.5099873519777764,2.9613978344584324e-05,0.117695
2026-04-27T09:49:16.772,3.5058709386456757,2.9392930168562958e-05,0.119245
2026-04-27T09:49:36.782,3.5029898096202645,2.9392930168562958e-05,0.119115
2026-04-27T09:49:56.788,3.4981158981053158,2.9392930168562958e-05,0.11894
2026-04-27T09:50:16.794,3.4961629390275695,2.9173531966602892e-05,0.117775
2026-04-27T09:50:36.800,3.492266597454436,2.9392930168562958e-05,0.116825
2026-04-27T09:50:56.806,3.4886913084344537,2.9173531966602892e-05,0.11797500000000001
2026-04-27T09:51:16.816,3.4847757188789545,2.8739636313067125e-05,0.117555
2026-04-27T09:51:36.824,3.4815041307827,2.8955771422771748e-05,0.11713499999999999
2026-04-27T09:51:56.830,3.4794371060754674,2.9173531966602892e-05,0.11510499999999999
2026-04-27T09:52:16.836,3.4745300083840265,2.8955771422771748e-05,0.11589
2026-04-27T09:52:36.843,3.473767010777646,2.9173531966602892e-05,0.1166
2026-04-27T09:52:56.853,3.470510972775519,2.9173531966602892e-05,0.11696500000000001
2026-04-27T09:53:16.859,3.4675090460676756,2.8739636313067125e-05,0.11648499999999999
2026-04-27T09:53:36.865,3.46351068070624,2.8739636313067125e-05,0.11567000000000001
2026-04-27T09:53:56.870,3.459430582532987,2.8955771422771748e-05,0.11509499999999999
2026-04-27T09:54:16.876,3.4529819395346566,2.9173531966602892e-05,0.115455
2026-04-27T09:54:36.884,3.452622675469716,2.9173531966602892e-05,0.11559
2026-04-27T09:54:56.888,3.446528840106912,2.8739636313067125e-05,0.11626
2026-04-27T09:55:16.892,3.444297686052513,2.8739636313067125e-05,0.11270500000000001
2026-04-27T09:55:36.896,3.4385096376016735,2.8955771422771748e-05,0.11334
2026-04-27T09:55:56.900,3.434664213105044,2.8739636313067125e-05,0.11415
2026-04-27T09:56:16.910,3.4305659099435433,2.8739636313067125e-05,0.114865
2026-04-27T09:56:36.914,3.427021910747111,2.852511450473053e-05,0.11249499999999998
2026-04-27T09:56:56.923,3.422056120932102,2.8312193955566078e-05,0.113985
2026-04-27T09:57:16.928,3.4175022189761863,2.852511450473053e-05,0.113195
2026-04-27T09:57:36.932,3.414904879168607,2.852511450473053e-05,0.11310500000000001
2026-04-27T09:57:56.942,3.4145249448565944,2.8739636313067125e-05,0.112015
2026-04-27T09:58:16.946,3.4090933159412815,2.852511450473053e-05,0.11147
2026-04-27T09:58:36.950,3.4079446001464135,2.8312193955566078e-05,0.111395
2026-04-27T09:58:56.954,3.4030899366138305,2.8312193955566078e-05,0.11086
2026-04-27T09:59:16.958,3.4012439318420364,2.8312193955566078e-05,0.11069500000000002
2026-04-27T09:59:36.969,3.3965854460213465,2.8100862713264846e-05,0.11044499999999999
2026-04-27T09:59:56.973,3.391998263071291,2.8312193955566078e-05,0.111165
2026-04-27T10:00:16.977,3.386819228367908,2.8100862713264846e-05,0.109895
2026-04-27T10:00:36.980,3.3874131661094724,2.8312193955566078e-05,0.11004
2026-04-27T10:00:56.984,3.3804095554225446,2.8312193955566078e-05,0.10852500000000001
2026-04-27T10:01:16.996,3.3802996617695316,2.8100862713264846e-05,0.10921499999999999
2026-04-27T10:01:36.999,3.3766168495377142,2.8312193955566078e-05,0.10944499999999999
2026-04-27T10:01:57.003,3.3712049426930024,2.7891108914733695e-05,0.10979000000000001
2026-04-27T10:02:17.007,3.3678177718849076,2.8100862713264846e-05,0.109515
2026-04-27T10:02:37.012,3.36746893776115,2.7682920785429458e-05,0.10764
2026-04-27T10:02:57.020,3.3612184636453026,2.7891108914733695e-05,0.106755
2026-04-27T10:03:17.028,3.3610535757569595,2.7891108914733695e-05,0.11012999999999999
2026-04-27T10:03:37.032,3.356610325995234,2.7891108914733695e-05,0.10617499999999999
2026-04-27T10:03:57.036,3.3526569990161805,2.7476286638697735e-05,0.106775
2026-04-27T10:04:17.040,3.347583685989337,2.7476286638697735e-05,0.10645500000000001
2026-04-27T10:04:37.066,3.345826525352895,2.7476286638697735e-05,0.106565
2026-04-27T10:04:57.070,3.3398844930431313,2.7682920785429458e-05,0.11086
2026-04-27T10:05:17.074,3.337958272541873,2.7891108914733695e-05,0.11224
2026-04-27T10:05:37.080,3.3334558565683436,2.7682920785429458e-05,0.108455
2026-04-27T10:05:57.085,3.329448483530432,2.7891108914733695e-05,0.110795
2026-04-27T10:06:17.096,3.3269513659758596,2.7891108914733695e-05,0.10947500000000002
2026-04-27T10:06:37.102,3.3226180098671465,2.7891108914733695e-05,0.107235
2026-04-27T10:06:57.111,3.3197831518535303,2.7891108914733695e-05,0.11127000000000001
2026-04-27T10:07:17.117,3.3164479411160572,2.7682920785429458e-05,0.11006
2026-04-27T10:07:37.123,3.310434131847423,2.7682920785429458e-05,0.10752999999999999
2026-04-27T10:07:57.133,3.308541950881481,2.7682920785429458e-05,0.11046
2026-04-27T10:08:17.220,3.304221015884541,2.7682920785429458e-05,0.10145
2026-04-27T10:08:37.228,3.298335400074814,2.7891108914733695e-05,0.106235
2026-04-27T10:08:57.234,3.293616799865849,2.7891108914733695e-05,0.10987
2026-04-27T10:09:17.240,3.2906930977168805,2.8100862713264846e-05,0.10593
2026-04-27T10:09:37.251,3.2836352513357996,2.7476286638697735e-05,0.10163
2026-04-27T10:09:57.257,3.2793718706506616,2.7682920785429458e-05,0.11000499999999999
2026-04-27T10:10:17.262,3.2740310770412906,2.7476286638697735e-05,0.10715999999999999
2026-04-27T10:10:37.267,3.267917898878474,2.7476286638697735e-05,0.10683000000000001
2026-04-27T10:10:57.271,3.2656345003005116,2.7271194875117217e-05,0.103105
2026-04-27T10:11:17.279,3.2618685329921693,2.7476286638697735e-05,0.10548500000000001
2026-04-27T10:11:37.283,3.2601625738851725,2.7476286638697735e-05,0.104985
2026-04-27T10:11:57.287,3.2567673435770725,2.7067633981848312e-05,0.10730500000000001
2026-04-27T10:12:17.291,3.2523697959212585,2.7271194875117217e-05,0.1066
2026-04-27T10:12:37.295,3.2484044271010215,2.7067633981848312e-05,0.10517000000000001
2026-04-27T10:12:57.303,3.245616788275671,2.686559253198699e-05,0.10425999999999999
2026-04-27T10:13:17.307,3.2421052167145534,2.6665059183923112e-05,0.102795
2026-04-27T10:13:37.311,3.239415714153973,2.6665059183923112e-05,0.100335
2026-04-27T10:13:57.316,3.238218262088485,2.686559253198699e-05,0.09999
2026-04-27T10:14:17.320,3.233442202385365,2.6665059183923112e-05,0.100065
2026-04-27T10:14:37.327,3.2336709025502204,2.686559253198699e-05,0.10082500000000001
2026-04-27T10:14:57.331,3.2303701106186526,2.7067633981848312e-05,0.097055
2026-04-27T10:15:17.337,3.226897035022266,2.6665059183923112e-05,0.09698
2026-04-27T10:15:37.341,3.222727808260719,2.6665059183923112e-05,0.098525
